source_type,file,html_length,button_count,card_count,section_count,nav_count,form_count,image_count,link_count,heading_count,has_hero,has_pricing,has_testimonials,has_faq,has_contact,has_services,has_portfolio,color_count,top_colors,font_size_count,radius_count,shadow_count,padding_count,margin_count,design_profile
html,html_7185.html,887,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11177.html,865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8478.html,1488,1,0,0,1,1,0,3,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11748.html,2204,1,0,0,1,0,0,3,1,0,0,1,0,0,1,1,0,,0,0,0,0,0,card-heavy-modern
html,html_276.html,1437,0,0,0,1,0,1,6,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11192.html,1639,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11996.html,2367,1,0,0,1,0,0,3,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14789.html,1433,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1583.html,2117,0,0,4,1,0,0,4,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12212.html,1733,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12714.html,1426,0,0,0,1,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10932.html,2471,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10313.html,1387,1,0,2,0,0,0,0,6,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11436.html,954,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12948.html,1209,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14929.html,3618,0,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8553.html,1278,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10891.html,911,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10461.html,1440,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6013.html,1093,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4974.html,1372,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4829.html,1511,1,0,2,0,0,1,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11300.html,3055,1,0,3,1,0,0,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1294.html,1429,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10720.html,1784,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14101.html,1639,1,0,0,1,0,1,10,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4893.html,1693,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11231.html,1241,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11122.html,2011,0,0,1,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_730.html,1769,0,0,0,1,0,1,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6210.html,1892,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12358.html,1910,0,0,3,1,0,0,4,4,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3364.html,1294,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6644.html,770,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10523.html,1477,0,0,2,1,0,0,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14831.html,2867,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_933.html,974,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10856.html,1902,1,0,2,1,0,1,4,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12493.html,1933,0,0,4,1,0,1,4,8,0,0,0,0,1,0,0,1,#fac,0,0,0,0,0,form-focused
html,html_7508.html,2518,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11631.html,1370,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_12562.html,1793,1,0,0,0,0,3,0,4,0,0,0,0,0,0,1,0,,0,0,0,0,0,image-rich-gallery
html,html_4498.html,1897,0,0,0,2,0,2,13,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11716.html,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13678.html,1328,1,0,0,1,0,3,4,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7922.html,1874,1,0,0,1,1,1,4,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14108.html,1872,1,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_6358.html,2377,1,0,1,1,1,0,3,3,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3105.html,1009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11176.html,1183,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_122.html,1631,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2236.html,1535,0,0,0,0,0,1,4,4,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14970.html,2124,0,0,2,1,0,1,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10631.html,1482,0,0,0,1,0,2,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1697.html,1872,0,0,0,1,0,1,5,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_788.html,1806,0,0,0,1,0,3,4,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_9575.html,2217,0,0,3,0,0,0,0,5,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10531.html,3680,1,0,1,1,0,0,6,4,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9374.html,1961,2,0,2,1,0,1,8,2,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_801.html,1049,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8804.html,1188,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12337.html,1165,1,1,0,0,1,0,0,5,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10094.html,1136,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1156.html,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9108.html,1697,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2414.html,1826,0,0,1,1,0,1,12,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10123.html,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6849.html,922,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14794.html,1393,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10277.html,1619,0,0,0,1,0,1,7,5,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10964.html,1372,1,0,0,1,0,0,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3870.html,2122,1,0,0,1,1,1,7,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7704.html,1169,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7762.html,1648,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9639.html,1280,1,0,1,1,0,0,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_887.html,1946,0,0,0,1,0,0,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2290.html,1381,1,0,3,1,0,0,3,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8366.html,944,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1349.html,1836,0,0,2,1,0,0,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1084.html,1568,0,0,2,1,0,1,3,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10825.html,1398,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9918.html,1569,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12194.html,2129,3,0,1,1,0,0,4,3,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1568.html,1666,0,0,0,1,0,1,3,5,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8621.html,1372,0,0,0,1,0,2,4,2,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4304.html,2141,1,0,0,0,0,1,3,3,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2050.html,1363,1,0,1,2,0,1,5,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2661.html,1008,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_918.html,1779,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12707.html,1889,0,0,0,1,0,2,6,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3796.html,2352,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,image-rich-gallery
html,html_9204.html,1568,0,0,2,0,0,0,3,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3289.html,1280,1,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11745.html,1008,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8274.html,2689,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14490.html,2678,0,0,0,1,0,1,7,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14587.html,1581,0,3,0,1,0,0,7,1,0,0,0,0,0,1,0,1,#acc,0,0,0,0,0,card-heavy-modern
html,html_5234.html,2269,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10410.html,2143,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12429.html,1805,0,0,2,1,0,0,3,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5094.html,2159,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14713.html,2434,0,0,0,1,0,3,3,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10042.html,1592,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1928.html,1548,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11358.html,1933,0,0,1,1,0,0,5,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10092.html,1577,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5766.html,1485,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6362.html,1767,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3985.html,1468,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10115.html,1365,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10905.html,1791,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6074.html,1860,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_6545.html,1352,1,0,1,1,0,2,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_758.html,896,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3599.html,1172,1,1,1,0,0,1,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11213.html,1690,0,0,3,1,0,0,3,3,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_5105.html,1167,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4430.html,785,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8748.html,1072,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1683.html,1442,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6496.html,1317,1,0,1,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6940.html,2169,0,0,0,1,0,1,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13994.html,1953,2,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_9855.html,1619,1,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2662.html,1180,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6121.html,1200,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6470.html,1907,0,0,1,1,0,0,9,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13517.html,2312,1,0,1,1,0,1,5,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14329.html,1921,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1105.html,1238,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_363.html,1627,0,0,0,1,0,1,4,1,0,1,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9749.html,1066,0,0,0,1,0,1,4,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13636.html,1800,0,0,0,1,0,2,5,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3810.html,2440,0,0,3,1,0,0,4,4,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8387.html,1172,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1822.html,1800,0,0,2,1,0,1,5,3,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_5129.html,2465,0,0,0,1,0,0,3,1,0,1,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8314.html,2169,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2628.html,1671,0,0,2,1,0,1,4,5,1,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2321.html,1339,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9892.html,1791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10618.html,1527,0,0,0,1,0,5,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2927.html,2437,1,0,0,1,1,0,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5865.html,1124,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5922.html,994,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10882.html,1983,0,0,3,1,0,1,3,4,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8489.html,1380,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12904.html,1450,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5439.html,2167,0,0,0,1,0,0,6,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_827.html,1594,0,0,3,1,0,0,3,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3625.html,1305,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5036.html,2030,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_9543.html,1640,0,0,0,1,0,1,7,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_6131.html,918,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13566.html,1752,2,0,0,0,1,0,0,4,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8585.html,1305,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7396.html,1065,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4680.html,1613,0,0,1,2,0,0,7,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_160.html,1049,0,0,1,0,0,0,0,5,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8593.html,1219,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2451.html,1190,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10675.html,1720,0,0,0,1,1,2,3,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5974.html,1226,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_196.html,2449,0,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_577.html,2358,0,0,1,1,0,2,4,2,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9272.html,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7362.html,1763,0,0,0,1,0,0,5,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7031.html,1427,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9060.html,1352,0,0,0,1,0,4,7,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_158.html,2110,0,0,1,1,0,1,7,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5567.html,1919,0,0,2,1,0,0,3,1,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1008.html,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_7283.html,955,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7422.html,1556,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1569.html,1523,1,0,3,1,0,1,4,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12021.html,1630,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_10822.html,3337,2,0,3,1,1,0,3,6,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13356.html,1972,1,0,1,1,0,2,8,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11467.html,1619,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_796.html,2380,0,0,3,1,0,0,3,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1225.html,1170,0,0,3,1,0,2,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_669.html,1274,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2545.html,1905,0,0,2,0,0,1,0,4,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4303.html,3693,1,0,0,1,1,0,8,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13707.html,2185,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9230.html,1478,1,0,1,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14005.html,1789,0,0,1,1,0,1,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13721.html,2113,0,0,3,1,0,0,3,4,0,0,0,0,0,0,0,1,#fac,0,0,0,0,0,card-heavy-modern
html,html_7707.html,1952,1,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10709.html,2585,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3751.html,1504,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13882.html,2263,0,0,4,1,0,1,4,4,0,0,0,0,1,0,0,1,#fac,0,0,0,0,0,form-focused
html,html_6760.html,997,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_4595.html,2280,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2526.html,1201,1,0,3,0,1,0,0,4,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_6602.html,1911,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1978.html,1825,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11733.html,1589,1,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9234.html,2459,0,0,2,1,0,1,6,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3614.html,1730,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11906.html,1201,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9171.html,1750,0,0,0,1,0,2,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3127.html,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_5238.html,1990,2,0,2,0,1,2,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_10717.html,1256,0,0,0,1,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12512.html,2008,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8297.html,2220,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12340.html,2485,0,0,0,0,0,4,0,7,1,1,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2601.html,2517,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13851.html,1879,0,0,3,1,0,1,4,5,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11540.html,1125,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_183.html,2536,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9038.html,2637,1,0,3,1,0,5,4,6,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3371.html,1251,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_893.html,1364,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12395.html,925,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2472.html,1599,0,0,3,1,0,0,3,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1292.html,1250,1,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3422.html,996,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1772.html,1731,0,0,0,1,0,1,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2974.html,2054,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11534.html,2032,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_12524.html,1812,0,0,0,0,0,1,4,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7933.html,1355,1,0,0,1,0,1,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7876.html,2066,1,0,2,1,1,0,5,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
